constraints_hash,constraint_type,n_x,n_c,qubo_string,has_feasible_solution,n_layers_h,total_time_hr_h,AR_h,AR_feas_h,p_feasible_h,p_optimal_h,converged_h,finished_h,n_layers_p,total_time_hr_p,AR_p,AR_feas_p,p_feasible_p,p_optimal_p,converged_p,finished_p,max_total_time_hr,min_total_time_hr
"['1*x_0 + 10*x_5 + 3*x_2 + 5*x_4 + 1*x_1 <= 12', '6*x_1 + 2*x_3 + 2*x_4 <= 3']",knapsack+knapsack,6,2, 4*x_0 + 4*x_0 x_1 + -3*x_0 x_2 + -2*x_0 x_3 + -5*x_0 x_4 + 4*x_0 x_5 + -2*x_1 + -5*x_1 x_2 + -2*x_1 x_3 + 3*x_1 x_4 + -5*x_1 x_5 + -1*x_2 + -3*x_2 x_3 + -5*x_2 x_4 + 2*x_2 x_5 + 2*x_3 + 3*x_3 x_4 + -1*x_3 x_5 + -4*x_4 + -2*x_4 x_5 + -2*x_5,True,5,0.024097162882486978,0.9286004487513252,0.249175,0.5691,0.0614,False,True,5.0,0.20635642031828563,0.8366921452669958,0.094415,0.2529,0.0126,False,True,0.20635642031828563,0.024097162882486978
"['8*x_4 + 10*x_5 + 1*x_1 + 2*x_2 <= 12', 'x_5 + x_0 + x_2 + x_4 >= 0']",cardinality+knapsack,6,2, -5*x_0 + -4*x_0 x_1 + -3*x_0 x_2 + -5*x_0 x_3 + 1*x_0 x_4 + -4*x_0 x_5 + -3*x_1 + -1*x_1 x_2 + 3*x_1 x_3 + -2*x_1 x_4 + 4*x_1 x_5 + -2*x_2 + -1*x_2 x_3 + -4*x_2 x_4 + 4*x_3 + -5*x_3 x_4 + 4*x_3 x_5 + -2*x_4 + -5*x_5,True,2,0.013427021702130636,0.8674392913852298,0.31736111111111115,0.7573,0.0101,True,True,5.0,0.25504990339279177,0.8192559212418752,0.30336111111111097,0.6973,0.0141,False,True,0.25504990339279177,0.013427021702130636
"['10*x_5 + 8*x_1 + 2*x_7 + 1*x_6 + 4*x_2 <= 10', 'x_4 - x_6 - x_1 - x_7 == 0']",flow+knapsack,8,2, 2*x_0 + -5*x_0 x_1 + 2*x_0 x_2 + 3*x_0 x_3 + -4*x_0 x_4 + -1*x_0 x_5 + -3*x_0 x_6 + -2*x_0 x_7 + 2*x_1 + -5*x_1 x_2 + 3*x_1 x_3 + -2*x_1 x_4 + 4*x_1 x_5 + -5*x_1 x_6 + 1*x_1 x_7 + -5*x_2 + 4*x_2 x_3 + 4*x_2 x_4 + -1*x_2 x_5 + -5*x_2 x_7 + -1*x_3 + 1*x_3 x_4 + 1*x_3 x_5 + 4*x_3 x_6 + 3*x_3 x_7 + -1*x_4 + -5*x_4 x_5 + -2*x_4 x_6 + -2*x_4 x_7 + -3*x_5 + -4*x_5 x_7 + 4*x_6 + 3*x_6 x_7 + -1*x_7,True,1,0.008768907652960883,0.963685066104032,0.42747999999999997,0.9476,0.0076,True,True,5.0,0.25848669734266067,0.8159852659361331,0.06039999999999998,0.1336,0.0049,False,True,0.25848669734266067,0.008768907652960883
"['x_0 + x_4 + x_5 + x_6 >= 2', 'x_4 + x_3 == 0', 'x_7 + x_1 + x_6 + x_2 + x_5 >= 1']",cardinality+cardinality+cardinality,8,3, 2*x_0 + 3*x_0 x_1 + -2*x_0 x_3 + -1*x_0 x_4 + 3*x_0 x_5 + 4*x_0 x_6 + -5*x_0 x_7 + 4*x_1 + 2*x_1 x_2 + -4*x_1 x_3 + -2*x_1 x_4 + -4*x_1 x_5 + -3*x_1 x_6 + -2*x_1 x_7 + -4*x_2 x_3 + 2*x_2 x_4 + 3*x_2 x_5 + 1*x_2 x_6 + -4*x_2 x_7 + 1*x_3 + -1*x_3 x_4 + 3*x_3 x_5 + -1*x_3 x_6 + -5*x_4 + -4*x_4 x_5 + -5*x_4 x_6 + -3*x_4 x_7 + 3*x_5 + 4*x_5 x_6 + -3*x_5 x_7 + -3*x_7,True,1,0.0033700880077150133,0.9630717651098994,0.4702370370370371,0.8016,0.0384,True,True,5.0,0.27648079925113256,0.9287481834441098,0.44688888888888884,0.5181,0.0001,False,True,0.27648079925113256,0.0033700880077150133
"['7*x_3 + 7*x_1 + 10*x_2 + 2*x_5 <= 10', 'x_4 + x_3 + x_5 + x_1 <= 4']",knapsack+cardinality,6,2, -5*x_0 + -4*x_0 x_1 + -3*x_0 x_2 + -5*x_0 x_3 + 1*x_0 x_4 + -4*x_0 x_5 + -3*x_1 + -1*x_1 x_2 + 3*x_1 x_3 + -2*x_1 x_4 + 4*x_1 x_5 + -2*x_2 + -1*x_2 x_3 + -4*x_2 x_4 + 4*x_3 + -5*x_3 x_4 + 4*x_3 x_5 + -2*x_4 + -5*x_5,True,1,0.004582304689619276,0.9193364182056597,0.5262583333333333,0.7613,0.0637,True,True,5.0,0.2924764155679279,0.8155729502363176,0.22005833333333324,0.4399,0.0149,False,True,0.2924764155679279,0.004582304689619276
"['4*x_4 + 6*x_0 + 1*x_2 + 1*x_5 <= 6', 'x_0 + x_6 + x_2 + x_3 + x_1 <= 2', 'x_1 + x_2 + x_6 - x_5 - x_3 == 0']",flow+cardinality+knapsack,7,3, -1*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + -2*x_0 x_3 + 3*x_0 x_4 + -1*x_0 x_5 + 4*x_0 x_6 + 2*x_1 + 2*x_1 x_2 + -1*x_1 x_3 + -2*x_1 x_4 + -1*x_1 x_5 + 3*x_1 x_6 + -1*x_2 + -5*x_2 x_3 + -2*x_2 x_4 + 2*x_2 x_5 + -1*x_2 x_6 + 2*x_3 + -1*x_3 x_5 + -3*x_4 + 3*x_4 x_5 + -2*x_4 x_6 + -1*x_5 x_6 + -5*x_6,True,5,0.19679068062040542,0.9691827251680011,0.27727500000000005,0.7011,0.0,False,True,5.0,0.29543579869800146,0.8667657794708631,0.09058333333333334,0.1696,0.0206,False,True,0.29543579869800146,0.19679068062040542
"['5*x_2 + 10*x_5 + 1*x_6 + 9*x_3 + 6*x_4 <= 19', 'x_0 + x_6 + x_4 + x_3 == 1', 'x_4 + x_0 == 1']",cardinality+knapsack+assignment,7,3, -4*x_0 + 4*x_0 x_1 + -2*x_0 x_2 + -2*x_0 x_3 + 4*x_0 x_4 + -5*x_0 x_5 + -1*x_0 x_6 + -3*x_1 x_2 + 4*x_1 x_3 + 2*x_1 x_4 + 1*x_1 x_5 + -5*x_1 x_6 + -5*x_2 + -4*x_2 x_3 + 1*x_2 x_4 + -3*x_2 x_5 + 2*x_2 x_6 + -3*x_3 + 3*x_3 x_4 + 4*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -4*x_5 + -4*x_5 x_6 + -5*x_6,True,5,0.2327213634385003,0.9520163853195328,0.09429655172413794,0.458,0.0,False,True,5.0,0.29948066241211363,0.8451950033459272,0.04380344827586207,0.1099,0.006,False,True,0.29948066241211363,0.2327213634385003
"['4*x_1 + 2*x_2 + 10*x_5 + 8*x_3 <= 13', 'x_2 + x_1 <= 2', 'x_5 + x_1 + x_0 + x_4 + x_2 >= 4']",cardinality+cardinality+knapsack,6,3, 1*x_0 x_1 + -3*x_0 x_3 + -3*x_0 x_4 + 4*x_0 x_5 + 4*x_1 + 3*x_1 x_5 + 1*x_2 + 3*x_2 x_3 + -4*x_2 x_4 + 1*x_2 x_5 + -1*x_3 + 2*x_3 x_4 + 1*x_3 x_5 + -4*x_4 + -5*x_5,True,5,0.15086528301239013,0.9418743594284047,0.0,0.2601,0.0,False,True,5.0,0.3052394833167394,0.8363202429034182,0.01829999999999999,0.0329,0.0183,False,True,0.3052394833167394,0.15086528301239013
"['7*x_1 + 10*x_5 + 9*x_4 <= 8', 'x_1 + x_0 + x_5 + x_4 + x_3 <= 3', 'x_1 - x_3 - x_0 == 0']",flow+knapsack+cardinality,6,3, -2*x_0 x_1 + -2*x_0 x_2 + -4*x_0 x_3 + 2*x_0 x_4 + -4*x_0 x_5 + 1*x_1 + 3*x_1 x_2 + 1*x_1 x_3 + -1*x_1 x_4 + 3*x_1 x_5 + -4*x_2 + -1*x_2 x_3 + -3*x_2 x_5 + -4*x_3 + 4*x_3 x_4 + 4*x_3 x_5 + -2*x_4 + 2*x_4 x_5 + -2*x_5,True,1,0.012420841323004828,0.9546684771506172,0.9764999999999998,0.9845,0.9749,True,True,5.0,0.3077843876017465,0.7883932696540444,0.068,0.095,0.0585,False,True,0.3077843876017465,0.012420841323004828
"['2*x_3*x_3 + 5*x_3*x_1 + 2*x_3*x_0 + 2*x_1*x_1 + 1*x_1*x_0 + 1*x_0*x_0 <= 7', 'x_2*x_0 == 0']",independent_set+quadratic_knapsack,4,2, 1*x_0 + -4*x_0 x_1 + 3*x_0 x_2 + 1*x_0 x_3 + -3*x_1 x_2 + -5*x_1 x_3 + -3*x_2 + -5*x_2 x_3 + -3*x_3,True,1,0.006292159557342529,0.9557592136779325,0.23629166666666665,0.9916,0.0004,True,True,5.0,0.30830399970213573,0.881749885713925,0.1992833333333333,0.57,0.0783,False,True,0.30830399970213573,0.006292159557342529
"['1*x_0 + 10*x_4 + 3*x_1 + 5*x_2 + 1*x_3 <= 12', '2*x_4*x_4 + 5*x_4*x_0 + 2*x_4*x_2 + 1*x_4*x_3 + 4*x_4*x_1 + 4*x_0*x_0 + 2*x_0*x_2 + 5*x_0*x_3 + 1*x_0*x_1 + 1*x_2*x_2 + 4*x_2*x_3 + 2*x_2*x_1 + 5*x_3*x_3 + 4*x_3*x_1 + 1*x_1*x_1 <= 23', 'x_0 + x_2 + x_1 + x_4 >= 1']",quadratic_knapsack+knapsack+cardinality,5,3, 1*x_0 + 2*x_0 x_1 + -2*x_0 x_2 + 1*x_0 x_3 + 2*x_0 x_4 + -2*x_1 + -1*x_1 x_2 + -2*x_1 x_3 + 2*x_1 x_4 + -1*x_2 + -1*x_2 x_3 + -2*x_2 x_4 + -4*x_3 + 4*x_3 x_4 + 3*x_4,True,5,0.3106418553325865,0.8848040629504959,0.31062222222222224,0.6557,0.0417,False,True,,,,,,,,False,0.3106418553325865,0.3106418553325865
"['1*x_1*x_1 + 2*x_1*x_2 + 1*x_1*x_0 + 1*x_2*x_2 + 5*x_2*x_0 + 1*x_0*x_0 <= 6', 'x_3 + x_1 == 1']",quadratic_knapsack+assignment,4,2, 1*x_0 + 2*x_0 x_1 + -1*x_0 x_2 + 1*x_0 x_3 + -2*x_1 + 3*x_1 x_2 + -5*x_2 + -5*x_2 x_3,True,1,0.007910442153612772,0.979675870112809,0.705,0.9723,0.4616,True,True,5.0,0.3144146172867881,0.8980643371200978,0.22897500000000007,0.6711,0.0898,False,True,0.3144146172867881,0.007910442153612772
"['4*x_2 + 5*x_4 + 3*x_1 + 7*x_0 + 6*x_3 <= 11', '9*x_0 + 2*x_1 + 1*x_3 + 9*x_4 + 6*x_2 <= 13', 'x_4 + x_0 + x_2 + x_3 + x_1 >= 2']",knapsack+cardinality+knapsack,5,3, 2*x_0 + -1*x_0 x_2 + -4*x_0 x_3 + 1*x_0 x_4 + -5*x_1 + -2*x_1 x_2 + -1*x_1 x_3 + 1*x_1 x_4 + 3*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -5*x_3 x_4 + 3*x_4,True,5,0.3189426722129186,0.9494218222228487,0.07038000000000003,0.1137,0.015,False,True,,,,,,,,False,0.3189426722129186,0.3189426722129186
"['5*x_3*x_3 + 1*x_3*x_0 + 2*x_3*x_5 + 5*x_0*x_0 + 1*x_0*x_5 + 3*x_5*x_5 <= 6', 'x_5 + x_1 + x_0 + x_3 + x_2 == 3']",cardinality+quadratic_knapsack,6,2, 1*x_0 x_1 + -3*x_0 x_3 + -3*x_0 x_4 + 4*x_0 x_5 + 4*x_1 + 3*x_1 x_5 + 1*x_2 + 3*x_2 x_3 + -4*x_2 x_4 + 1*x_2 x_5 + -1*x_3 + 2*x_3 x_4 + 1*x_3 x_5 + -4*x_4 + -5*x_5,True,5,0.20217745006084442,0.8932772774787827,0.3340166666666667,0.4309,0.1586,False,True,5.0,0.3264859920077854,0.8495340453994509,0.05917500000000001,0.1209,0.0174,False,True,0.3264859920077854,0.20217745006084442
"['2*x_5 + 5*x_6 + 2*x_2 <= 5', 'x_4 + x_3 + x_2 + x_0 + x_6 <= 5']",knapsack+cardinality,7,2, -3*x_0 + -4*x_0 x_1 + -4*x_0 x_2 + -1*x_0 x_4 + 4*x_0 x_5 + 2*x_0 x_6 + 4*x_1 + 4*x_1 x_2 + -1*x_1 x_3 + -1*x_1 x_4 + 1*x_1 x_5 + -1*x_1 x_6 + -3*x_2 + -4*x_2 x_3 + -2*x_2 x_4 + 1*x_2 x_6 + -1*x_3 + 4*x_3 x_4 + -1*x_3 x_5 + -3*x_3 x_6 + -1*x_4 + -3*x_4 x_5 + 2*x_5 + 3*x_5 x_6 + -1*x_6,True,2,0.01113118138578203,0.921403736879593,0.40854347826086956,0.7589,0.0476,True,True,5.0,0.3337957825925615,0.9036016541314431,0.23996086956521726,0.6274,0.0032,False,True,0.3337957825925615,0.01113118138578203
"['1*x_2 + 10*x_0 + 3*x_4 + 5*x_3 + 1*x_1 <= 12', '2*x_3 + 10*x_2 + 4*x_4 <= 6', 'x_2 + x_3 + x_1 == 0']",knapsack+cardinality+knapsack,5,3, 2*x_0 + -1*x_0 x_2 + -4*x_0 x_3 + 1*x_0 x_4 + -5*x_1 + -2*x_1 x_2 + -1*x_1 x_3 + 1*x_1 x_4 + 3*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -5*x_3 x_4 + 3*x_4,True,1,0.010788027511702644,0.9684757446454737,0.09959999999999997,0.9999,0.0996,True,True,5.0,0.33454185631540084,0.8173568790406038,0.04173333333333334,0.0945,0.0306,False,True,0.33454185631540084,0.010788027511702644
"['3*x_2*x_2 + 1*x_2*x_4 + 3*x_2*x_1 + 1*x_4*x_4 + 4*x_4*x_1 + 3*x_1*x_1 <= 5', 'x_4 + x_0 + x_3 + x_2 + x_1 == 0']",quadratic_knapsack+cardinality,5,2, -3*x_0 + 1*x_0 x_1 + 2*x_0 x_2 + 1*x_0 x_3 + 2*x_0 x_4 + 3*x_1 + 3*x_1 x_2 + 2*x_1 x_3 + 1*x_1 x_4 + -2*x_2 + -1*x_2 x_3 + -1*x_2 x_4 + 2*x_3 + -3*x_3 x_4 + -2*x_4,True,1,0.006827247738838196,0.9909845046878157,,1.0,1.0,True,True,5.0,0.3375556492143207,0.8693275463243664,,0.0173,0.0173,False,True,0.3375556492143207,0.006827247738838196
"['10*x_3 + 8*x_1 + 10*x_4 <= 9', 'x_4 + x_5 + x_1 + x_0 >= 0', 'x_4*x_1 == 0']",independent_set+knapsack+cardinality,7,3, 3*x_0 + -2*x_0 x_2 + -1*x_0 x_3 + -5*x_0 x_4 + 1*x_0 x_5 + 2*x_0 x_6 + -5*x_1 x_2 + -4*x_1 x_3 + -3*x_1 x_4 + -2*x_1 x_5 + 2*x_1 x_6 + 4*x_2 + 3*x_2 x_3 + -2*x_2 x_4 + -1*x_2 x_5 + 4*x_3 + 3*x_3 x_4 + 4*x_3 x_6 + -3*x_4 + -3*x_4 x_5 + 3*x_4 x_6 + 3*x_5 + 4*x_5 x_6 + -4*x_6,True,5,0.33292723271581864,0.9512590617211089,0.27949285714285704,0.6787,0.0,False,True,5.0,0.33891059988074834,0.7932528480487145,0.1356,0.2538,0.0089,False,True,0.33891059988074834,0.33292723271581864
"['4*x_0 + 2*x_3 + 10*x_4 + 8*x_2 <= 13', 'x_3 + x_2 + x_1 + x_0 + x_4 <= 2', 'x_4 - x_1 - x_0 - x_2 == 0']",cardinality+flow+knapsack,7,3, 4*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + 3*x_0 x_3 + 1*x_0 x_4 + -3*x_0 x_5 + -3*x_0 x_6 + -5*x_1 + -2*x_1 x_2 + -5*x_1 x_3 + -4*x_1 x_4 + -4*x_1 x_5 + 1*x_2 + 4*x_2 x_3 + 2*x_2 x_4 + -4*x_2 x_5 + -4*x_2 x_6 + -2*x_3 + 2*x_3 x_4 + -5*x_3 x_5 + -2*x_3 x_6 + 2*x_4 + 1*x_4 x_5 + 3*x_4 x_6 + 4*x_5 + -4*x_5 x_6 + -2*x_6,True,5,0.10539405683676402,0.9332753612708806,0.12683333333333333,0.1999,0.0309,False,True,5.0,0.3502430072095659,0.8413222488143441,0.054246666666666665,0.0982,0.0083,False,True,0.3502430072095659,0.10539405683676402
"['1*x_3*x_3 + 2*x_3*x_1 + 1*x_3*x_2 + 1*x_1*x_1 + 5*x_1*x_2 + 1*x_2*x_2 <= 6', 'x_3 + x_1 + x_0 + x_2 <= 1']",quadratic_knapsack+cardinality,4,2, -4*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + -5*x_0 x_3 + 1*x_1 + 1*x_1 x_2 + 4*x_1 x_3 + 3*x_2 + -1*x_2 x_3 + -4*x_3,True,1,0.007400592300626967,0.9744018946107403,0.5067142857142858,1.0,0.3782,True,True,5.0,0.35278487967120276,0.8871261357922726,0.1901857142857143,0.3391,0.1412,False,True,0.35278487967120276,0.007400592300626967
"['3*x_0 + 8*x_4 + 3*x_2 <= 5', '5*x_2 + 4*x_0 + 1*x_3 <= 6', 'x_2 + x_3 + x_4 + x_0 >= 2']",knapsack+knapsack+cardinality,5,3, 4*x_0 + -3*x_0 x_1 + -2*x_0 x_2 + -5*x_0 x_3 + -5*x_0 x_4 + 4*x_1 x_2 + 2*x_1 x_4 + 4*x_2 + 1*x_2 x_3 + -4*x_2 x_4 + -3*x_3 + -1*x_3 x_4 + -4*x_4,True,5,0.11769207133187189,0.9828625368217239,0.2210461538461539,0.515,0.0904,False,True,5.0,0.3546250057220459,0.8161256375779606,0.07167692307692307,0.1311,0.0336,False,True,0.3546250057220459,0.11769207133187189
"['1*x_2*x_2 + 5*x_2*x_0 + 3*x_2*x_1 + 4*x_0*x_0 + 2*x_0*x_1 + 4*x_1*x_1 <= 7', 'x_2 + x_3 + x_0 <= 2']",quadratic_knapsack+cardinality,4,2, 1*x_0 + 2*x_0 x_1 + -1*x_0 x_2 + 1*x_0 x_3 + -2*x_1 + 3*x_1 x_2 + -5*x_2 + -5*x_2 x_3,True,1,0.005560858779483371,0.9689433096959966,0.2900833333333333,0.87,0.154,True,True,5.0,0.3552110209729936,0.8598381770936526,0.17818333333333333,0.5211,0.0619,False,True,0.3552110209729936,0.005560858779483371
"['3*x_0*x_0 + 1*x_0*x_1 + 3*x_0*x_2 + 1*x_1*x_1 + 4*x_1*x_2 + 3*x_2*x_2 <= 5', 'x_2 + x_1 + x_0 == 2', 'x_2 + x_1 + x_0 >= 1']",cardinality+cardinality+quadratic_knapsack,4,3, 4*x_0 x_1 + 1*x_0 x_2 + 1*x_0 x_3 + -1*x_1 + 1*x_1 x_2 + 4*x_1 x_3 + -2*x_2 + -1*x_2 x_3 + 4*x_3,True,1,0.007042160365316603,0.9841656040748594,0.5283,0.7742,0.5283,True,True,5.0,0.3721653527021408,0.9777997894553128,0.2313,0.248,0.2313,False,True,0.3721653527021408,0.007042160365316603
"['4*x_3 + 2*x_2 + 10*x_4 + 8*x_1 <= 13', 'x_2 + x_3 + x_0 - x_4 - x_1 == 0', 'x_4 + x_1 + x_2 + x_3 + x_0 >= 1']",cardinality+flow+knapsack,5,3, 1*x_0 + 2*x_0 x_1 + -2*x_0 x_2 + 1*x_0 x_3 + 2*x_0 x_4 + -2*x_1 + -1*x_1 x_2 + -2*x_1 x_3 + 2*x_1 x_4 + -1*x_2 + -1*x_2 x_3 + -2*x_2 x_4 + -4*x_3 + 4*x_3 x_4 + 3*x_4,True,5,0.2342682349681854,0.8065975383076206,0.2480357142857144,0.5124,0.0957,False,True,5.0,0.3757338419225481,0.8288118662457356,0.08022142857142858,0.1644,0.0339,False,True,0.3757338419225481,0.2342682349681854
"['6*x_1 + 7*x_5 + 8*x_3 + 9*x_2 + 5*x_6 <= 14', 'x_0 + x_5 + x_6 - x_1 - x_3 - x_2 == 0', 'x_3 + x_6 + x_1 + x_2 + x_5 == 2']",knapsack+flow+cardinality,7,3, 4*x_0 + 2*x_0 x_1 + -5*x_0 x_3 + 2*x_0 x_4 + -3*x_0 x_5 + 1*x_0 x_6 + -3*x_1 + -4*x_1 x_2 + -1*x_1 x_3 + 1*x_1 x_4 + 3*x_1 x_5 + 2*x_1 x_6 + 4*x_2 x_3 + -1*x_2 x_4 + -3*x_2 x_5 + 4*x_2 x_6 + 2*x_3 + -2*x_3 x_4 + 4*x_3 x_5 + -2*x_3 x_6 + 3*x_4 + -1*x_4 x_6 + 2*x_5 + -2*x_5 x_6 + -1*x_6,True,5,0.21479421178499858,0.8444519181867488,0.129325,0.212,0.0394,False,True,5.0,0.38597092780801984,0.8446112703755113,0.03332500000000001,0.0573,0.0065,False,True,0.38597092780801984,0.21479421178499858
"['2*x_0 + 2*x_4 + 9*x_2 + 10*x_1 + 4*x_6 <= 18', 'x_0 - x_2 - x_3 == 0']",flow+knapsack,7,2, 3*x_0 + -2*x_0 x_2 + -1*x_0 x_3 + -5*x_0 x_4 + 1*x_0 x_5 + 2*x_0 x_6 + -5*x_1 x_2 + -4*x_1 x_3 + -3*x_1 x_4 + -2*x_1 x_5 + 2*x_1 x_6 + 4*x_2 + 3*x_2 x_3 + -2*x_2 x_4 + -1*x_2 x_5 + 4*x_3 + 3*x_3 x_4 + 4*x_3 x_6 + -3*x_4 + -3*x_4 x_5 + 3*x_4 x_6 + 3*x_5 + 4*x_5 x_6 + -4*x_6,True,1,0.00976160917017195,0.9187679985581307,0.39022500000000004,0.9754,0.0009,True,True,5.0,0.4183546964327494,0.8435691653424975,0.190025,0.3287,0.0046,False,True,0.4183546964327494,0.00976160917017195
"['1*x_5*x_5 + 5*x_5*x_1 + 3*x_5*x_0 + 4*x_1*x_1 + 2*x_1*x_0 + 4*x_0*x_0 <= 7', 'x_5 + x_6 + x_1 + x_0 + x_3 == 3']",cardinality+quadratic_knapsack,7,2, 4*x_0 + 2*x_0 x_1 + -5*x_0 x_3 + 2*x_0 x_4 + -3*x_0 x_5 + 1*x_0 x_6 + -3*x_1 + -4*x_1 x_2 + -1*x_1 x_3 + 1*x_1 x_4 + 3*x_1 x_5 + 2*x_1 x_6 + 4*x_2 x_3 + -1*x_2 x_4 + -3*x_2 x_5 + 4*x_2 x_6 + 2*x_3 + -2*x_3 x_4 + 4*x_3 x_5 + -2*x_3 x_6 + 3*x_4 + -1*x_4 x_6 + 2*x_5 + -2*x_5 x_6 + -1*x_6,True,5,0.30073404437965817,0.9241259098880626,0.18836363636363634,0.5123,0.0143,False,True,5.0,0.4289511664708455,0.8907861614925195,0.11035454545454547,0.2014,0.034,False,True,0.4289511664708455,0.30073404437965817
"['8*x_1 + 10*x_6 + 1*x_4 + 2*x_2 <= 12', 'x_6 + x_1 + x_5 + x_4 + x_3 <= 3']",cardinality+knapsack,8,2, 4*x_0 + 1*x_0 x_1 + -3*x_0 x_2 + -4*x_0 x_3 + -5*x_0 x_4 + -2*x_0 x_5 + -1*x_0 x_6 + 2*x_0 x_7 + -4*x_1 + 1*x_1 x_2 + 3*x_1 x_3 + 3*x_1 x_4 + -1*x_1 x_5 + -1*x_1 x_6 + -1*x_1 x_7 + -5*x_2 + 4*x_2 x_3 + -3*x_2 x_4 + 4*x_2 x_5 + -2*x_2 x_6 + -3*x_2 x_7 + -5*x_3 + -5*x_3 x_4 + -5*x_3 x_5 + -1*x_3 x_6 + -2*x_3 x_7 + -1*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -5*x_4 x_7 + -4*x_5 + -5*x_5 x_6 + 3*x_5 x_7 + 4*x_6 + -1*x_6 x_7 + 4*x_7,True,1,0.0085981598827574,0.8884772795535403,0.3697288888888888,0.871,0.0,True,True,5.0,0.4546475876039929,0.8328684022855922,0.2866822222222222,0.6305,0.0027,False,True,0.4546475876039929,0.0085981598827574
"['4*x_7 + 5*x_1 + 3*x_5 + 7*x_3 + 6*x_0 <= 11', 'x_3 + x_0 + x_1 + x_6 <= 1', 'x_5 + x_7 + x_2 + x_0 + x_6 == 0']",cardinality+knapsack+cardinality,8,3, -1*x_0 + -4*x_0 x_1 + 1*x_0 x_2 + 3*x_0 x_3 + -1*x_0 x_4 + -1*x_0 x_5 + -1*x_0 x_6 + 1*x_0 x_7 + 4*x_1 + -3*x_1 x_2 + 3*x_1 x_3 + 4*x_1 x_4 + -5*x_1 x_5 + -2*x_1 x_6 + -1*x_1 x_7 + -3*x_2 x_3 + -5*x_2 x_4 + 2*x_2 x_5 + -4*x_2 x_6 + -3*x_2 x_7 + -2*x_3 + 4*x_3 x_4 + -1*x_3 x_6 + -5*x_3 x_7 + -5*x_4 + -4*x_4 x_5 + 4*x_4 x_6 + -1*x_4 x_7 + -1*x_5 + 2*x_5 x_6 + 3*x_5 x_7 + -4*x_6 + -5*x_6 x_7,True,5,0.2413893175787396,0.9697805005041313,0.2881333333333333,0.5165,0.0974,False,True,5.0,0.459303820265664,0.8384935970788155,0.01141111111111111,0.0233,0.0039,False,True,0.459303820265664,0.2413893175787396
"['10*x_1 + 1*x_0 + 9*x_2 <= 7', '5*x_3*x_3 + 1*x_3*x_0 + 2*x_3*x_1 + 5*x_0*x_0 + 1*x_0*x_1 + 3*x_1*x_1 <= 6', 'x_1*x_0 == 0']",independent_set+quadratic_knapsack+knapsack,4,3, -3*x_0 + -3*x_0 x_2 + -3*x_0 x_3 + -5*x_1 + -4*x_1 x_2 + -2*x_2 + 3*x_2 x_3 + -2*x_3,True,5,0.41085012853145597,0.9544258767026244,0.31539999999999996,0.6582,0.3154,False,True,5.0,0.46252045942677394,0.8022462626930666,0.09293333333333334,0.1841,0.0506,False,True,0.46252045942677394,0.41085012853145597
"['1*x_2 + 10*x_0 + 3*x_5 + 5*x_4 + 1*x_3 <= 12', '7*x_1 + 7*x_4 + 10*x_2 + 2*x_5 <= 10']",knapsack+knapsack,6,2, 1*x_0 x_1 + -3*x_0 x_3 + -3*x_0 x_4 + 4*x_0 x_5 + 4*x_1 + 3*x_1 x_5 + 1*x_2 + 3*x_2 x_3 + -4*x_2 x_4 + 1*x_2 x_5 + -1*x_3 + 2*x_3 x_4 + 1*x_3 x_5 + -4*x_4 + -5*x_5,True,5,0.06263406740294562,0.9143183858573457,0.4026571428571429,0.7673,0.0582,True,True,5.0,0.4871805872519811,0.824805536245977,0.13873571428571413,0.3279,0.0144,False,True,0.4871805872519811,0.06263406740294562
"['10*x_1 + 8*x_0 + 10*x_2 <= 9', '10*x_4 + 8*x_3 + 2*x_0 + 1*x_1 + 4*x_2 <= 10', '5*x_1 + 1*x_2 + 10*x_4 + 4*x_0 <= 10']",knapsack+knapsack+knapsack,5,3, 3*x_0 + 1*x_0 x_2 + 3*x_0 x_4 + -5*x_1 + -3*x_1 x_2 + 3*x_2 + 3*x_2 x_3 + -5*x_2 x_4 + -4*x_3 + 2*x_3 x_4 + -3*x_4,True,5,0.48915605770217047,0.8748707973790658,0.07980000000000002,0.2841,0.0,False,True,,,,,,,,False,0.48915605770217047,0.48915605770217047
